node_id,site_id,utc_stage_id,stage_number,period_id,green_time,interstage_time,cycle_time
N09/209,J09/209,G2,2,OP,1,1,96
N09/209,J09/209,G3,3,OP,10,6,96
N09/209,J09/209,G4,4,OP,4,5,96
N09/210,J09/210,GX,1,OP,38,0,52
N09/210,J09/210,PG,2,OP,14,0,52
N09/211,J09/211,GX,1,OP,29,0,40
N09/211,J09/211,PG,2,OP,11,0,40
N09/213,J09/213,GX,1,OP,42,0,56
N09/213,J09/213,PG,2,OP,14,0,56
N09/214,J09/214,GX,1,OP,41,0,48
N09/214,J09/214,PG,2,OP,7,0,48
N09/215,J09/215,G1,1,OP,60,11,96
N09/215,J09/215,G2,2,OP,9,6,96
N09/215,J09/215,G3,3,OP,4,6,96
N09/216,J09/216,GX,1,OP,31,0,36
N09/216,J09/216,PG,2,OP,5,0,36
N09/217,J09/217,GX,1,OP,30,0,36
N09/217,J09/217,PG,2,OP,6,0,36
N09/218,J09/218,GX,1,OP,45,0,52
N09/218,J09/218,PG,2,OP,7,0,52
N09/219,J09/219,G1,1,OP,25,10,64
N09/219,J09/219,G2,2,OP,2,2,64
N09/219,J09/219,G3,3,OP,9,6,64
N09/219,J09/219,G4,4,OP,4,6,64
N09/221,J09/221,GX,1,OP,30,0,48
N09/221,J09/221,PG,2,OP,18,0,48
N09/222,J09/222,GX,1,OP,36,0,48
N09/222,J09/222,PG,2,OP,12,0,48
N09/223,J09/223,GX,1,OP,45,0,52
N09/223,J09/223,PG,2,OP,7,0,52
N09/224,J09/224,GX,1,OP,43,0,52
N09/224,J09/224,PG,2,OP,9,0,52
N09/225,J09/225,GX,1,OP,50,0,60
N09/225,J09/225,PG,2,OP,10,0,60
N09/226,J09/226,GX,1,OP,32,0,36
N09/226,J09/226,PG,2,OP,4,0,36
N09/227,J09/227,GX,1,OP,31,0,36
N09/227,J09/227,PG,2,OP,5,0,36
N09/228,J09/228,GX,1,OP,43,0,52
N09/228,J09/228,PG,2,OP,9,0,52
N09/229,J09/229,GX,1,OP,41,0,52
N09/229,J09/229,PG,2,OP,11,0,52
N09/230,J09/230,G1,1,OP,49,3,56
N09/230,J09/230,G2,2,OP,2,2,56
N09/231,J09/231,G1,1,OP,50,3,56
N09/231,J09/231,G2,2,OP,2,1,56
N09/232,J09/232,GX,1,OP,48,0,56
N09/232,J09/232,PG,2,OP,8,0,56
N09/233,J09/233,GX,1,OP,48,0,56
N09/233,J09/233,PG,2,OP,8,0,56
N09/234,J09/234,G1,1,OP,45,17,104
N09/234,J09/234,G2,2,OP,0,0,104
N09/234,J09/234,G3,3,OP,19,8,104
N09/234,J09/234,G4,4,OP,4,11,104
N09/235,J09/235,G1,1,OP,24,6,52
N09/235,J09/235,G2,2,OP,13,9,52
N09/235,J09/235,G3,3,OP,0,0,52
N09/235,J09/305,G1,1,OP,45,3,52
N09/235,J09/305,G2,2,OP,2,2,52
N09/237,J09/237,GX,1,OP,31,0,48
N09/237,J09/237,PG,2,OP,17,0,48
N09/239,J09/239,G1,1,OP,36,8,64
N09/239,J09/239,G3,3,OP,7,8,64
N09/239,J09/239,G4,4,OP,2,3,64
N09/243,J09/243,G1,1,OP,31,10,80
N09/243,J09/243,G2,2,OP,28,11,80
N09/246,J09/246,G1,1,OP,49,3,56
N09/246,J09/246,G2,2,OP,2,2,56
N09/250,J09/250,G1,1,OP,19,7,60
N09/250,J09/250,G2,2,OP,5,8,60
N09/250,J09/250,G3,3,OP,10,7,60
N09/250,J09/250,G4,4,OP,1,3,60
N09/250,J09/250,G5,5,OP,0,0,60
N09/253,J09/253,G1,1,OP,95,12,120
N09/253,J09/253,G2,2,OP,6,7,120
N09/254,J09/254,G1,1,OP,45,16,96
N09/254,J09/254,G2,2,OP,5,5,96
N09/254,J09/254,G3,3,OP,8,5,96
N09/254,J09/254,G4,4,OP,4,8,96
N09/256,J09/256,G1,1,OP,46,2,52
N09/256,J09/256,G2,2,OP,2,2,52
N09/257,J09/257,GX,1,OP,41,0,48
N09/257,J09/257,PG,2,OP,7,0,48
N09/258,J09/258,GX,1,OP,41,0,48
N09/258,J09/258,PG,2,OP,7,0,48
N09/259,J09/259,GX,1,OP,40,0,48
N09/259,J09/259,PG,2,OP,8,0,48
N09/262,J09/262,GX,1,OP,48,0,52
N09/262,J09/262,PG,2,OP,4,0,52
N09/263,J09/263,GX,1,OP,47,0,52
N09/263,J09/263,PG,2,OP,5,0,52
N09/270,J09/270,G1,1,OP,34,22,72
N09/270,J09/270,G2,2,OP,9,7,72
N09/271,J09/271,GX,1,OP,35,0,48
N09/271,J09/271,PG,2,OP,13,0,48
N09/282,J09/282,G1,1,OP,33,9,96
N09/282,J09/282,G2,2,OP,2,8,96
N09/282,J09/282,G3,3,OP,33,8,96
N09/282,J09/282,G4,4,OP,1,2,96
N09/285,J09/285,G1,1,OP,18,10,96
N09/285,J09/285,G2,2,OP,29,13,96
N09/285,J09/285,G3,3,OP,6,6,96
N09/285,J09/285,G4,4,OP,7,7,96
N09/285,J09/285,G5,5,OP,0,0,96
N09/285,J09/290,G1,1,OP,9,11,96
N09/285,J09/290,G2,2,OP,7,20,96
N09/285,J09/290,G3,3,OP,0,0,96
N09/285,J09/290,G4,4,OP,33,16,96
N09/301,J09/301,G1,1,OP,23,6,52
N09/301,J09/301,G2,2,OP,12,11,52
N09/301,J09/304,G1,1,OP,49,1,52
N09/301,J09/304,G2,2,OP,1,1,52
N09/303,J09/236,G1,1,OP,40,5,52
N09/303,J09/236,G2,2,OP,4,3,52
N09/303,J09/303,G1,1,OP,26,6,52
N09/303,J09/303,G2,2,OP,15,5,52
N09/303,J09/303,G3,3,OP,0,0,52
N09/308,J09/308,G1,1,OP,41,3,48
N09/308,J09/308,G2,2,OP,2,2,48
N09/317,J09/317,G1,1,OP,32,2,36
N09/317,J09/317,G2,2,OP,1,1,36
N09/320,J09/320,G1,1,OP,52,5,80
N09/320,J09/320,G2,2,OP,4,5,80
N09/320,J09/320,G3,3,OP,6,8,80
N09/321,J09/321,G1,1,OP,45,7,80
N09/321,J09/321,G2,2,OP,4,7,80
N09/321,J09/321,G3,3,OP,7,10,80
N09/322,J09/322,GX,1,OP,42,0,48
N09/322,J09/322,PG,2,OP,6,0,48
N09/324,J09/324,G1,1,OP,16,8,72
N09/324,J09/324,G2,2,OP,26,7,72
N09/324,J09/324,G3,3,OP,12,3,72
N09/324,J09/325,G1,1,OP,15,5,72
N09/324,J09/325,G2,2,OP,5,7,72
N09/324,J09/325,G3,3,OP,20,9,72
N09/324,J09/325,G4,4,OP,5,6,72
N09/326,J09/326,G1,1,OP,55,7,72
N09/326,J09/326,G2,2,OP,5,5,72
N09/327,J09/327,G1,1,OP,22,8,36
N09/327,J09/327,G2,2,OP,3,3,36
N09/328,J09/328,G1,1,OP,39,15,104
N09/328,J09/328,G5,5,OP,7,10,104
N09/328,J09/328,G6,6,OP,9,8,104
N09/328,J09/328,G7,7,OP,6,10,104
N09/329,J09/329,G1,1,OP,54,4,60
N09/329,J09/329,G2,2,OP,1,1,60
N09/343,J09/343,G1,1,OP,31,14,80
N09/343,J09/343,G2,2,OP,10,5,80
N09/343,J09/343,G3,3,OP,7,9,80
N09/343,J09/343,G4,4,OP,2,2,80
N09/343,J09/365,G1,1,OP,54,8,80
N09/343,J09/365,G2,2,OP,6,12,80
N09/346,J09/346,G1,1,OP,40,8,60
N09/346,J09/346,G2,2,OP,6,6,60
N09/352,J09/352,G1,1,OP,73,8,104
N09/352,J09/352,G2,2,OP,10,6,104
N09/352,J09/352,G3,3,OP,2,5,104
N09/353,J09/353,G1,1,OP,46,3,52
N09/353,J09/353,G2,2,OP,1,2,52
N09/354,J09/354,G1,1,OP,34,9,80
N09/354,J09/354,G2,2,OP,14,11,80
N09/354,J09/354,G3,3,OP,0,0,80
N09/354,J09/354,G4,4,OP,3,9,80
N09/356,J09/356,GX,1,OP,29,0,60
N09/356,J09/356,PG,2,OP,31,0,60
N09/363,J09/363,G1,1,OP,33,11,80
N09/363,J09/363,G2,2,OP,7,6,80
N09/363,J09/363,G3,3,OP,8,5,80
N09/363,J09/363,G4,4,OP,4,6,80
N09/364,J09/364,GX,1,OP,35,0,40
N09/364,J09/364,PG,2,OP,5,0,40
N09/371,J09/371,G1,1,OP,56,2,60
N09/371,J09/371,G2,2,OP,1,1,60
N09/373,J09/373,G1,1,OP,25,5,56
N09/373,J09/373,G2,2,OP,4,6,56
N09/373,J09/373,G3,3,OP,6,10,56
N09/376,J09/376,G1,1,OP,56,2,60
N09/376,J09/376,G2,2,OP,1,1,60
N09/383,J09/383,G1,1,OP,46,3,52
N09/383,J09/383,G2,2,OP,1,2,52
N09/386,J09/386,G1,1,OP,57,9,96
N09/386,J09/386,G2,2,OP,14,6,96
N09/386,J09/386,G3,3,OP,4,6,96
N09/387,J09/387,G1,1,OP,59,11,104
N09/387,J09/387,G2,2,OP,8,7,104
N09/387,J09/387,G3,3,OP,0,0,104
N09/387,J09/387,G4,4,OP,6,13,104
N09/391,J09/391,G1,1,OP,49,4,60
N09/391,J09/391,G2,2,OP,4,3,60
N09/392,J09/392,G1,1,OP,71,7,88
N09/392,J09/392,G2,2,OP,6,4,88
N09/398,J09/398,G1,1,OP,38,4,48
N09/398,J09/398,G2,2,OP,3,3,48
N09/399,J09/399,G1,1,OP,39,4,48
N09/399,J09/399,G2,2,OP,3,2,48
N09/400,J09/400,G1,1,OP,37,5,48
N09/400,J09/400,G2,2,OP,3,3,48
N09/401,J09/401,G1,1,OP,37,5,48
N09/401,J09/401,G2,2,OP,3,3,48
N09/404,J09/404,G1,1,OP,48,2,52
N09/404,J09/404,G2,2,OP,1,1,52
N09/410,J09/410,GX,1,OP,32,0,36
N09/410,J09/410,PG,2,OP,4,0,36
N09/411,J09/411,GX,1,OP,41,0,52
N09/411,J09/411,PG,2,OP,11,0,52
N09/412,J09/412,GX,1,OP,30,0,36
N09/412,J09/412,PG,2,OP,6,0,36
N10/002,J10/002,G1,1,OP,18,16,80
N10/002,J10/002,G2,2,OP,5,12,80
N10/002,J10/002,G3,3,OP,12,5,80
N10/002,J10/002,G4,4,OP,4,8,80
N10/005,J10/005,G1,1,OP,20,15,52
N10/005,J10/005,G2,2,OP,7,10,52
N10/006,J10/006,G1,1,OP,33,12,104
N10/006,J10/006,G2,2,OP,6,12,104
N10/006,J10/006,G3,3,OP,24,17,104
N10/007,J10/007,G1,1,OP,54,6,104
N10/007,J10/007,G2,2,OP,0,1,104
N10/007,J10/007,G3,3,OP,3,8,104
N10/007,J10/007,G4,4,OP,16,16,104
N10/008,J10/008,G1,1,OP,41,10,104
N10/008,J10/008,G2,2,OP,6,11,104
N10/008,J10/008,G3,3,OP,14,22,104
N10/008,J10/112,GX,1,OP,72,0,104
N10/008,J10/112,PG,2,OP,32,0,104
N10/009,J10/009,G1,1,OP,49,19,104
N10/009,J10/009,G2,2,OP,13,7,104
N10/009,J10/009,G3,3,OP,6,10,104
N10/010,J10/010,G1,1,OP,41,12,104
N10/010,J10/010,G2,2,OP,4,5,104
N10/010,J10/010,G3,3,OP,29,11,104
N10/010,J10/010,G4,4,OP,1,1,104
N10/011,J10/011,G1,1,OP,21,3,80
N10/011,J10/011,G2,2,OP,15,16,80
N10/011,J10/011,G3,3,OP,11,14,80
N10/012,J10/012,G1,1,OP,50,7,104
N10/012,J10/012,G2,2,OP,6,8,104
N10/012,J10/012,G3,3,OP,18,15,104
N10/013,J10/013,G1,1,OP,37,17,96
N10/013,J10/013,G2,2,OP,3,8,96
N10/013,J10/013,G3,3,OP,9,8,96
N10/013,J10/013,G4,4,OP,5,9,96
N10/014,J10/014,G1,1,OP,48,7,96
N10/014,J10/014,G2,2,OP,6,10,96
N10/014,J10/014,G3,3,OP,11,14,96
N10/015,J10/015,G1,1,OP,52,12,96
N10/015,J10/015,G2,2,OP,5,7,96
N10/015,J10/015,G3,3,OP,13,7,96
N10/016,J10/016,G1,1,OP,53,6,96
N10/016,J10/016,G2,2,OP,4,8,96
N10/016,J10/016,G3,3,OP,15,10,96
N10/017,J10/017,G1,1,OP,22,12,72
N10/017,J10/017,G2,2,OP,15,11,72
N10/017,J10/017,G3,3,OP,4,8,72
N10/019,J10/019,G1,1,OP,30,9,60
N10/019,J10/019,G2,2,OP,1,1,60
N10/019,J10/019,G3,3,OP,8,6,60
N10/019,J10/019,G4,4,OP,2,3,60
N10/022,J10/022,G1,1,OP,16,7,72
N10/022,J10/022,G2,2,OP,15,13,72
N10/022,J10/022,G3,3,OP,14,7,72
N10/023,J10/023,G1,1,OP,29,16,104
N10/023,J10/023,G2,2,OP,7,5,104
N10/023,J10/023,G3,3,OP,20,11,104
N10/023,J10/023,G4,4,OP,6,10,104
N10/024,J10/024,G1,1,OP,26,16,80
N10/024,J10/024,G2,2,OP,2,4,80
N10/024,J10/024,G3,3,OP,13,8,80
N10/024,J10/024,G4,4,OP,4,7,80
N10/025,J10/025,G1,1,OP,35,11,88
N10/025,J10/025,G2,2,OP,5,7,88
N10/025,J10/025,G3,3,OP,20,10,88
N10/027,J10/027,G1,1,OP,35,5,60
N10/027,J10/027,G2,2,OP,2,3,60
N10/027,J10/027,G3,3,OP,10,5,60
N10/028,J10/028,G1,1,OP,31,3,96
N10/028,J10/028,G2,2,OP,12,8,96
N10/028,J10/028,G3,3,OP,12,11,96
N10/028,J10/028,G4,4,OP,5,14,96
N10/028,J10/238,G1,1,OP,54,3,96
N10/028,J10/238,G2,2,OP,36,3,96
N10/029,J10/029,G1,1,OP,47,8,96
N10/029,J10/029,G2,2,OP,0,0,96
N10/029,J10/029,G3,3,OP,12,10,96
N10/029,J10/029,G4,4,OP,3,1,96
N10/029,J10/029,G5,5,OP,6,9,96
N10/031,J10/031,G1,1,OP,17,18,96
N10/031,J10/031,G2,2,OP,35,9,96
N10/031,J10/031,G3,3,OP,6,11,96
N10/032,J10/032,G1,1,OP,17,10,40
N10/032,J10/032,G2,2,OP,6,7,40
N10/032,J10/032,G3,3,OP,0,0,40
N10/033,J10/033,G1,1,OP,35,13,80
N10/033,J10/033,G2,2,OP,1,10,80
N10/033,J10/033,G3,3,OP,5,8,80
N10/033,J10/033,G6,6,OP,1,7,80
N10/036,J10/036,G1,1,OP,25,13,80
N10/036,J10/036,G2,2,OP,21,6,80
N10/036,J10/036,G3,3,OP,6,9,80
N10/037,J10/037,G1,1,OP,23,6,80
N10/037,J10/037,G2,2,OP,6,13,80
N10/037,J10/037,G3,3,OP,12,20,80
N10/039,J10/039,G1,1,OP,39,10,96
N10/039,J10/039,G2,2,OP,12,12,96
N10/039,J10/039,G3,3,OP,2,1,96
N10/039,J10/039,G4,4,OP,12,8,96
N10/040,J10/040,G1,1,OP,11,14,72
N10/040,J10/040,G2,2,OP,14,9,72
N10/040,J10/040,G3,3,OP,15,9,72
N10/041,J10/041,G1,1,OP,38,6,96
N10/041,J10/041,G2,2,OP,5,8,96
N10/041,J10/041,G3,3,OP,17,13,96
N10/041,J10/041,G4,4,OP,4,5,96
N10/042,J10/042,G1,1,OP,40,7,104
N10/042,J10/042,G2,2,OP,2,2,104
N10/042,J10/042,G3,3,OP,6,8,104
N10/042,J10/042,G4,4,OP,11,15,104
N10/042,J10/042,G5,5,OP,7,6,104
N10/043,J10/043,G1,1,OP,28,14,104
N10/043,J10/043,G2,2,OP,5,5,104
N10/043,J10/043,G3,3,OP,6,11,104
N10/043,J10/043,G4,4,OP,20,15,104
N10/043,J10/043,G5,5,OP,0,0,104
N10/043,J10/230,GX,1,OP,76,0,104
N10/043,J10/230,PG,2,OP,28,0,104
N10/044,J10/044,G1,1,OP,15,9,104
N10/044,J10/044,G2,2,OP,69,11,104
N10/047,J10/047,G1,1,OP,39,6,104
N10/047,J10/047,G2,2,OP,15,13,104
N10/047,J10/047,G3,3,OP,20,11,104
N10/048,J10/048,G1,1,OP,32,7,52
N10/048,J10/048,G2,2,OP,5,3,52
N10/048,J10/048,G3,3,OP,3,2,52
N10/048,J10/257,G1,1,OP,26,10,52
N10/048,J10/257,G2,2,OP,10,6,52
N10/049,J10/049,G1,1,OP,25,5,52
N10/049,J10/049,G2,2,OP,2,3,52
N10/049,J10/049,G3,3,OP,11,6,52
N10/051,J10/051,G1,1,OP,76,6,112
N10/051,J10/051,G2,2,OP,5,7,112
N10/051,J10/051,G3,3,OP,8,10,112
N10/053,J10/053,G1,1,OP,26,17,96
N10/053,J10/053,G2,2,OP,28,9,96
N10/053,J10/053,G3,3,OP,6,10,96
N10/053,J10/053,G4,4,OP,0,0,96
N10/055,J10/055,G1,1,OP,44,14,104
N10/055,J10/055,G2,2,OP,10,5,104
N10/055,J10/055,G3,3,OP,20,11,104
N10/056,J10/056,G1,1,OP,41,11,96
N10/056,J10/056,G2,2,OP,7,9,96
N10/056,J10/056,G3,3,OP,5,4,96
N10/056,J10/056,G4,4,OP,13,6,96
N10/057,J10/057,G1,1,OP,48,10,96
N10/057,J10/057,G2,2,OP,2,3,96
N10/057,J10/057,G3,3,OP,5,7,96
N10/057,J10/057,G4,4,OP,7,14,96
N10/058,J10/058,G1,1,OP,33,13,88
N10/058,J10/058,G2,2,OP,1,2,88
N10/058,J10/058,G3,3,OP,18,11,88
N10/058,J10/058,G4,4,OP,4,6,88
N10/062,J10/062,G1,1,OP,35,15,104
N10/062,J10/062,G2,2,OP,44,10,104
N10/064,J10/064,G1,1,OP,59,14,104
N10/064,J10/064,G2,2,OP,19,12,104
N10/065,J10/065,G1,1,OP,27,7,52
N10/065,J10/065,G2,2,OP,2,3,52
N10/065,J10/065,G3,3,OP,6,7,52
N10/067,J10/067,G1,1,OP,28,7,52
N10/067,J10/067,G2,2,OP,3,2,52
N10/067,J10/067,G3,3,OP,6,6,52
N10/068,J10/068,G1,1,OP,67,12,96
N10/068,J10/068,G2,2,OP,7,10,96
N10/069,J10/069,G1,1,OP,34,7,80
N10/069,J10/069,G2,2,OP,5,8,80
N10/069,J10/069,G3,3,OP,15,11,80
N10/070,J10/070,GX,1,OP,34,0,48
N10/070,J10/070,PG,2,OP,14,0,48
N10/072,J10/072,GX,1,OP,34,0,40
N10/072,J10/072,PG,2,OP,6,0,40
N10/073,J10/073,G1,1,OP,50,6,64
N10/073,J10/073,G2,2,OP,4,4,64
N10/075,J10/075,GX,1,OP,31,0,36
N10/075,J10/075,PG,2,OP,5,0,36
N10/076,J10/076,G1,1,OP,43,3,52
N10/076,J10/076,G2,2,OP,3,3,52
N10/077,J10/077,G1,1,OP,29,5,40
N10/077,J10/077,G2,2,OP,3,3,40
N10/078,J10/078,G1,1,OP,45,13,104
N10/078,J10/078,G2,2,OP,1,0,104
N10/078,J10/078,G3,3,OP,6,12,104
N10/078,J10/078,G4,4,OP,9,16,104
N10/078,J10/078,G5,5,OP,1,1,104
N10/079,J10/079,G1,1,OP,54,3,60
N10/079,J10/079,G2,2,OP,1,2,60
N10/080,J10/080,GX,1,OP,30,0,40
N10/080,J10/080,PG,2,OP,10,0,40
N10/081,J10/081,GX,1,OP,36,0,52
N10/081,J10/081,PG,2,OP,16,0,52
N10/082,J10/082,G1,1,OP,38,7,52
N10/082,J10/082,G2,2,OP,4,3,52
N10/083,J10/083,GX,1,OP,35,0,52
N10/083,J10/083,PG,2,OP,17,0,52
N10/084,J10/084,G1,1,OP,71,6,104
N10/084,J10/084,G2,2,OP,4,6,104
N10/084,J10/084,G3,3,OP,8,9,104
N10/087,J10/087,G1,1,OP,36,2,40
N10/087,J10/087,G2,2,OP,1,1,40
N10/089,J10/089,G1,1,OP,31,3,36
N10/089,J10/089,G2,2,OP,1,1,36
N10/090,J10/090,G1,1,OP,26,12,88
N10/090,J10/090,G2,2,OP,28,6,88
N10/090,J10/090,G3,3,OP,10,6,88
N10/091,J10/091,G1,1,OP,38,5,48
N10/091,J10/091,G2,2,OP,3,2,48
N10/092,J10/092,GX,1,OP,42,0,52
N10/092,J10/092,PG,2,OP,10,0,52
N10/094,J10/094,G1,1,OP,30,6,80
N10/094,J10/094,G2,2,OP,4,8,80
N10/094,J10/094,G3,3,OP,20,12,80
N10/095,J10/095,G1,1,OP,30,7,44
N10/095,J10/095,G2,2,OP,4,3,44
N10/096,J10/096,GX,1,OP,27,0,44
N10/096,J10/096,PG,2,OP,17,0,44
N10/099,J10/099,GX,1,OP,38,0,52
N10/099,J10/099,PG,2,OP,14,0,52
N10/100,J10/100,GX,1,OP,92,0,104
N10/100,J10/100,PG,2,OP,12,0,104
N10/101,J10/101,GX,1,OP,84,0,104
N10/101,J10/101,PG,2,OP,20,0,104
N10/102,J10/102,G1,1,OP,27,4,36
N10/102,J10/102,G2,2,OP,2,3,36
N10/103,J10/103,GX,1,OP,39,0,52
N10/103,J10/103,PG,2,OP,13,0,52
N10/104,J10/104,GX,1,OP,42,0,52
N10/104,J10/104,PG,2,OP,10,0,52
N10/105,J10/105,GX,1,OP,46,0,56
N10/105,J10/105,PG,2,OP,10,0,56
N10/106,J10/106,GX,1,OP,49,0,56
N10/106,J10/106,PG,2,OP,7,0,56
N10/110,J10/110,G1,1,OP,45,10,80
N10/110,J10/110,G2,2,OP,7,6,80
N10/110,J10/110,G3,3,OP,5,7,80
N10/111,J10/111,G1,1,OP,10,8,48
N10/111,J10/111,G2,2,OP,15,15,48
N10/113,J10/113,G1,1,OP,21,6,64
N10/113,J10/113,G2,2,OP,3,3,64
N10/113,J10/113,G3,3,OP,3,4,64
N10/113,J10/113,G4,4,OP,15,9,64
N10/114,J10/114,G1,1,OP,25,9,96
N10/114,J10/114,G2,2,OP,15,7,96
N10/114,J10/114,G3,3,OP,19,6,96
N10/114,J10/114,G4,4,OP,7,8,96
N10/115,J10/115,GX,1,OP,45,0,52
N10/115,J10/115,PG,2,OP,7,0,52
N10/116,J10/116,GX,1,OP,45,0,52
N10/116,J10/116,PG,2,OP,7,0,52
N10/117,J10/117,GX,1,OP,45,0,52
N10/117,J10/117,PG,2,OP,7,0,52
N10/118,J10/118,GX,1,OP,44,0,52
N10/118,J10/118,PG,2,OP,8,0,52
N10/119,J10/119,G1,1,OP,72,13,104
N10/119,J10/119,G2,2,OP,1,1,104
N10/119,J10/119,G3,3,OP,8,9,104
N10/119,J10/119,G5,5,OP,0,0,104
N10/120,J10/120,G1,1,OP,46,2,52
N10/120,J10/120,G2,2,OP,2,2,52
N10/121,J10/121,G1,1,OP,94,4,104
N10/121,J10/121,G2,2,OP,3,3,104
N10/122,J10/122,GX,1,OP,53,0,60
N10/122,J10/122,PG,2,OP,7,0,60
N10/123,J10/123,G1,1,OP,57,7,80
N10/123,J10/123,G2,2,OP,4,2,80
N10/123,J10/123,G3,3,OP,5,5,80
N10/124,J10/124,G1,1,OP,52,3,60
N10/124,J10/124,G2,2,OP,2,3,60
N10/125,J10/125,GX,1,OP,37,0,52
N10/125,J10/125,PG,2,OP,15,0,52
N10/126,J10/126,G1,1,OP,32,8,72
N10/126,J10/126,G2,2,OP,1,1,72
N10/126,J10/126,G3,3,OP,17,5,72
N10/126,J10/126,G4,4,OP,3,5,72
N10/127,J10/127,G1,1,OP,24,10,96
N10/127,J10/127,G2,2,OP,31,9,96
N10/127,J10/127,G3,3,OP,1,1,96
N10/127,J10/127,G4,4,OP,8,12,96
N10/128,J10/128,G1,1,OP,37,6,48
N10/128,J10/128,G2,2,OP,3,2,48
N10/129,J10/129,GX,1,OP,16,0,40
N10/129,J10/129,PG,2,OP,24,0,40
N10/130,J10/130,GX,1,OP,30,0,52
N10/130,J10/130,PG,2,OP,22,0,52
N10/131,J10/131,GX,1,OP,33,0,52
N10/131,J10/131,PG,2,OP,19,0,52
N10/132,J10/132,GX,1,OP,41,0,52
N10/132,J10/132,PG,2,OP,11,0,52
N10/133,J10/133,G1,1,OP,44,2,48
N10/133,J10/133,G2,2,OP,1,1,48
N10/134,J10/134,G1,1,OP,44,2,48
N10/134,J10/134,G2,2,OP,1,1,48
N10/135,J10/135,G1,1,OP,25,5,36
N10/135,J10/135,G2,2,OP,3,3,36
N10/136,J10/136,G1,1,OP,56,6,96
N10/136,J10/136,G2,2,OP,1,0,96
N10/136,J10/136,G3,3,OP,6,10,96
N10/136,J10/136,G4,4,OP,7,10,96
N10/139,J10/139,G1,1,OP,28,13,52
N10/139,J10/139,G2,2,OP,6,5,52
N10/140,J10/140,G1,1,OP,93,5,104
N10/140,J10/140,G2,2,OP,3,3,104
N10/142,J10/142,G1,1,OP,25,8,56
N10/142,J10/142,G2,2,OP,1,1,56
N10/142,J10/142,G3,3,OP,1,1,56
N10/142,J10/142,G4,4,OP,6,13,56
N10/143,J10/143,G1,1,OP,41,6,52
N10/143,J10/143,G2,2,OP,3,2,52
N10/144,J10/144,GX,1,OP,24,0,36
N10/144,J10/144,PG,2,OP,12,0,36
N10/145,J10/145,GX,1,OP,40,0,52
N10/145,J10/145,PG,2,OP,12,0,52
N10/146,J10/146,G1,1,OP,43,5,52
N10/146,J10/146,G2,2,OP,2,2,52
N10/147,J10/147,G1,1,OP,25,11,72
N10/147,J10/147,G2,2,OP,8,6,72
N10/147,J10/147,G3,3,OP,8,6,72
N10/147,J10/147,G4,4,OP,3,5,72
N10/148,J10/148,G1,1,OP,44,4,52
N10/148,J10/148,G2,2,OP,2,2,52
N10/152,J10/152,G1,1,OP,49,10,80
N10/152,J10/152,G3,3,OP,7,6,80
N10/152,J10/152,G4,4,OP,3,5,80
N10/153,J10/153,G1,1,OP,80,6,104
N10/153,J10/153,G2,2,OP,7,4,104
N10/153,J10/153,G3,3,OP,3,3,104
N10/153,J10/153,G4,4,OP,0,1,104
N10/155,J10/155,GX,1,OP,96,0,104
N10/155,J10/155,PG,2,OP,8,0,104
N10/156,J10/156,GX,1,OP,48,0,52
N10/156,J10/156,PG,2,OP,4,0,52
N10/160,J10/160,G1,1,OP,52,5,80
N10/160,J10/160,G2,2,OP,3,4,80
N10/160,J10/160,G3,3,OP,7,9,80
N10/162,J10/162,G1,1,OP,29,6,40
N10/162,J10/162,G2,2,OP,3,2,40
N10/163,J10/163,G1,1,OP,56,5,80
N10/163,J10/163,G2,2,OP,2,2,80
N10/163,J10/163,G3,3,OP,0,0,80
N10/163,J10/163,G4,4,OP,2,1,80
N10/163,J10/163,G5,5,OP,7,5,80
N10/164,J10/164,GX,1,OP,36,0,40
N10/164,J10/164,PG,2,OP,4,0,40
N10/165,J10/165,GX,1,OP,36,0,40
N10/165,J10/165,PG,2,OP,4,0,40
N10/168,J10/168,GX,1,OP,32,0,36
N10/168,J10/168,PG,2,OP,4,0,36
N10/169,J10/169,G1,1,OP,31,2,36
N10/169,J10/169,G2,2,OP,2,1,36
N10/170,J10/170,G1,1,OP,30,3,36
N10/170,J10/170,G2,2,OP,2,1,36
N10/172,J10/172,G1,1,OP,11,8,48
N10/172,J10/172,G2,2,OP,15,14,48
N10/173,J10/173,G1,1,OP,16,7,48
N10/173,J10/173,G2,2,OP,12,13,48
N10/174,J10/174,G1,1,OP,24,7,48
N10/174,J10/174,G2,2,OP,7,10,48
N10/181,J10/181,GX,1,OP,81,0,104
N10/181,J10/181,PG,2,OP,23,0,104
N10/189,J10/189,GX,1,OP,39,0,48
N10/189,J10/189,PG,2,OP,9,0,48
N10/190,J10/190,G1,1,OP,28,9,48
N10/190,J10/190,G2,2,OP,6,5,48
N10/191,J10/191,G1,1,OP,36,6,48
N10/191,J10/191,G2,2,OP,3,3,48
N10/192,J10/192,G1,1,OP,40,4,48
N10/192,J10/192,G2,2,OP,2,2,48
N10/193,J10/193,G1,1,OP,38,4,48
N10/193,J10/193,G2,2,OP,3,3,48
N10/194,J10/194,G1,1,OP,41,3,48
N10/194,J10/194,G2,2,OP,2,2,48
N10/195,J10/195,G1,1,OP,41,3,48
N10/195,J10/195,G2,2,OP,2,2,48
N10/197,J10/197,GX,1,OP,44,0,52
