region_id,node_id,time_period_id,node_cycle_time,region_cycle_time,ratio,single_double_triple,cycle_time_independent
0030,N12/057,AM,96,96,1.0,1,False
0030,N12/191,AM,48,96,2.0,2,False
0030,N12/202,AM,48,96,2.0,2,False
0030,N01/087,OP,88,88,1.0,1,False
0030,N01/334,OP,88,88,1.0,1,False
0030,N01/367,OP,88,88,1.0,1,False
0030,N12/057,OP,88,88,1.0,1,False
0030,N12/191,OP,44,88,2.0,2,False
0030,N12/202,OP,44,88,2.0,2,False
0030,N01/087,PM,96,96,1.0,1,False
0030,N01/334,PM,96,96,1.0,1,False
0030,N01/367,PM,96,96,1.0,1,False
0030,N12/057,PM,96,96,1.0,1,False
0030,N12/191,PM,48,96,2.0,2,False
0030,N12/202,PM,48,96,2.0,2,False
0031,N11/046,AM,104,104,1.0,1,False
0031,N11/051,AM,104,104,1.0,1,False
0031,N11/130,AM,52,104,2.0,2,False
0031,N11/151,AM,52,104,2.0,2,False
0031,N11/046,OP,104,104,1.0,1,False
0031,N11/051,OP,104,104,1.0,1,False
0031,N11/130,OP,52,104,2.0,2,False
0031,N11/151,OP,52,104,2.0,2,False
0031,N11/046,PM,104,104,1.0,1,False
0031,N11/051,PM,104,104,1.0,1,False
0031,N11/130,PM,52,104,2.0,2,False
0031,N11/151,PM,52,104,2.0,2,False
0032,N12/001,AM,40,80,2.0,2,False
0032,N12/027,AM,80,80,1.0,1,False
0032,N12/028,AM,80,80,1.0,1,False
0032,N12/029,AM,80,80,1.0,1,False
0032,N12/054,AM,80,80,1.0,1,False
0032,N12/058,AM,80,80,1.0,1,False
0032,N12/059,AM,80,80,1.0,1,False
0032,N12/060,AM,80,80,1.0,1,False
0032,N12/117,AM,80,80,1.0,1,False
0032,N12/122,AM,80,80,1.0,1,False
0032,N12/123,AM,80,80,1.0,1,False
0032,N12/124,AM,80,80,1.0,1,False
0032,N12/229,AM,40,80,2.0,2,False
0032,N12/001,OP,40,80,2.0,2,False
0032,N12/027,OP,80,80,1.0,1,False
0032,N12/028,OP,80,80,1.0,1,False
0032,N12/029,OP,80,80,1.0,1,False
0032,N12/054,OP,80,80,1.0,1,False
0032,N12/058,OP,80,80,1.0,1,False
0032,N12/059,OP,80,80,1.0,1,False
0032,N12/060,OP,80,80,1.0,1,False
0032,N12/117,OP,80,80,1.0,1,False
0032,N12/122,OP,80,80,1.0,1,False
0032,N12/123,OP,80,80,1.0,1,False
0032,N12/124,OP,80,80,1.0,1,False
0032,N12/229,OP,40,80,2.0,2,False
0032,N12/001,PM,40,80,2.0,2,False
0032,N12/027,PM,80,80,1.0,1,False
0032,N12/028,PM,80,80,1.0,1,False
0032,N12/029,PM,80,80,1.0,1,False
0032,N12/054,PM,80,80,1.0,1,False
0032,N12/058,PM,80,80,1.0,1,False
0032,N12/059,PM,80,80,1.0,1,False
0032,N12/060,PM,80,80,1.0,1,False
0032,N12/117,PM,80,80,1.0,1,False
0032,N12/122,PM,80,80,1.0,1,False
0032,N12/123,PM,80,80,1.0,1,False
0032,N12/124,PM,80,80,1.0,1,False
0032,N12/229,PM,40,80,2.0,2,False
0033,N01/111,AM,72,72,1.0,1,False
0033,N01/112,AM,72,72,1.0,1,False
0033,N01/113,AM,72,72,1.0,1,False
0033,N01/124,AM,72,72,1.0,1,False
0033,N01/343,AM,72,72,1.0,1,False
0033,N01/347,AM,72,72,1.0,1,False
0033,N01/111,OP,72,72,1.0,1,False
0033,N01/112,OP,72,72,1.0,1,False
0033,N01/113,OP,72,72,1.0,1,False
0033,N01/124,OP,72,72,1.0,1,False
0033,N01/343,OP,72,72,1.0,1,False
0033,N01/347,OP,72,72,1.0,1,False
0033,N01/111,PM,72,72,1.0,1,False
0033,N01/112,PM,72,72,1.0,1,False
0033,N01/113,PM,72,72,1.0,1,False
0033,N01/124,PM,72,72,1.0,1,False
0033,N01/343,PM,72,72,1.0,1,False
0033,N01/347,PM,72,72,1.0,1,False
0035,N02/041,AM,104,104,1.0,1,False
0035,N02/042,AM,104,104,1.0,1,False
0035,N02/043,AM,104,104,1.0,1,False
0035,N02/160,AM,52,104,2.0,2,False
0035,N02/208,AM,52,104,2.0,2,False
0035,N02/262,AM,104,104,1.0,1,False
0035,N28/009,AM,88,104,1.1818181818181819,1,True
0035,N28/010,AM,88,104,1.1818181818181819,1,True
0035,N28/011,AM,88,104,1.1818181818181819,1,True
0035,N28/073,AM,44,104,2.3636363636363638,1,True
0035,N28/074,AM,44,104,2.3636363636363638,1,True
0035,N02/041,OP,88,88,1.0,1,False
0035,N02/042,OP,88,88,1.0,1,False
0035,N02/043,OP,88,88,1.0,1,False
0035,N02/160,OP,44,88,2.0,2,False
0035,N02/208,OP,44,88,2.0,2,False
0035,N02/262,OP,88,88,1.0,1,False
0035,N28/009,OP,88,88,1.0,1,False
0035,N28/010,OP,88,88,1.0,1,False
0035,N28/011,OP,88,88,1.0,1,False
0035,N28/073,OP,44,88,2.0,2,False
0035,N28/074,OP,44,88,2.0,2,False
0035,N02/041,PM,96,96,1.0,1,False
0035,N02/042,PM,96,96,1.0,1,False
0035,N02/043,PM,96,96,1.0,1,False
0035,N02/160,PM,48,96,2.0,2,False
0035,N02/208,PM,48,96,2.0,2,False
0035,N02/262,PM,96,96,1.0,1,False
0035,N28/009,PM,88,96,1.0909090909090908,1,True
0035,N28/010,PM,88,96,1.0909090909090908,1,True
0035,N28/011,PM,88,96,1.0909090909090908,1,True
0035,N28/073,PM,44,96,2.1818181818181817,1,True
0035,N28/074,PM,44,96,2.1818181818181817,1,True
0038,N28/030,AM,80,80,1.0,1,False
0038,N28/121,AM,32,80,2.5,1,True
0038,N28/030,OP,52,52,1.0,1,False
0038,N28/121,OP,52,52,1.0,1,False
0038,N28/030,PM,88,88,1.0,1,False
0038,N28/121,PM,44,88,2.0,2,False
0039,N02/094,AM,88,88,1.0,1,False
0039,N02/095,AM,44,88,2.0,2,False
0039,N02/097,AM,88,88,1.0,1,False
0039,N02/098,AM,44,88,2.0,2,False
0039,N02/162,AM,44,88,2.0,2,False
0039,N02/094,OP,88,88,1.0,1,False
0039,N02/095,OP,44,88,2.0,2,False
0039,N02/097,OP,88,88,1.0,1,False
0039,N02/098,OP,44,88,2.0,2,False
0039,N02/162,OP,44,88,2.0,2,False
0039,N02/094,PM,96,96,1.0,1,False
0039,N02/095,PM,48,96,2.0,2,False
0039,N02/097,PM,96,96,1.0,1,False
0039,N02/098,PM,48,96,2.0,2,False
0039,N02/162,PM,48,96,2.0,2,False
0040,N02/003,AM,80,80,1.0,1,False
0040,N02/004,AM,80,80,1.0,1,False
0040,N02/005,AM,80,80,1.0,1,False
0040,N02/006,AM,80,80,1.0,1,False
0040,N02/022,AM,80,80,1.0,1,False
0040,N02/039,AM,80,80,1.0,1,False
0040,N02/177,AM,80,80,1.0,1,False
0040,N02/181,AM,80,80,1.0,1,False
0040,N02/182,AM,80,80,1.0,1,False
0040,N02/197,AM,80,80,1.0,1,False
0040,N02/199,AM,80,80,1.0,1,False
0040,N02/212,AM,80,80,1.0,1,False
0040,N02/217,AM,80,80,1.0,1,False
0040,N02/273,AM,80,80,1.0,1,False
0040,N02/275,AM,80,80,1.0,1,False
0040,N02/003,PM,80,80,1.0,1,False
0040,N02/004,PM,80,80,1.0,1,False
0040,N02/005,PM,80,80,1.0,1,False
0040,N02/006,PM,80,80,1.0,1,False
0040,N02/022,PM,80,80,1.0,1,False
0040,N02/039,PM,80,80,1.0,1,False
0040,N02/177,PM,80,80,1.0,1,False
0040,N02/181,PM,80,80,1.0,1,False
0040,N02/182,PM,80,80,1.0,1,False
0040,N02/197,PM,80,80,1.0,1,False
0040,N02/199,PM,80,80,1.0,1,False
0040,N02/212,PM,80,80,1.0,1,False
0040,N02/217,PM,80,80,1.0,1,False
0040,N02/273,PM,80,80,1.0,1,False
0040,N02/275,PM,80,80,1.0,1,False
0040,N02/005,OP,80,80,1.0,1,False
0040,N02/022,OP,80,80,1.0,1,False
0040,N02/039,OP,80,80,1.0,1,False
0040,N02/177,OP,80,80,1.0,1,False
0040,N02/181,OP,80,80,1.0,1,False
0040,N02/182,OP,80,80,1.0,1,False
0040,N02/197,OP,80,80,1.0,1,False
0040,N02/199,OP,80,80,1.0,1,False
0040,N02/212,OP,80,80,1.0,1,False
0040,N02/217,OP,80,80,1.0,1,False
0040,N02/273,OP,80,80,1.0,1,False
0040,N02/275,OP,80,80,1.0,1,False
0041,N02/065,AM,88,88,1.0,1,False
0041,N02/074,AM,88,88,1.0,1,False
0041,N02/289,AM,88,88,1.0,1,False
0041,N02/332,AM,88,88,1.0,1,False
0041,N02/065,OP,88,88,1.0,1,False
0041,N02/074,OP,88,88,1.0,1,False
0041,N02/289,OP,88,88,1.0,1,False
0041,N02/332,OP,88,88,1.0,1,False
0041,N02/065,PM,88,88,1.0,1,False
0041,N02/074,PM,88,88,1.0,1,False
0041,N02/289,PM,88,88,1.0,1,False
0041,N02/332,PM,88,88,1.0,1,False
0042,N20/011,AM,120,120,1.0,1,False
0042,N20/013,AM,120,120,1.0,1,False
0042,N20/016,AM,120,120,1.0,1,False
0042,N20/075,AM,120,120,1.0,1,False
0042,N20/076,AM,60,120,2.0,2,False
0042,N20/089,AM,120,120,1.0,1,False
0042,N20/317,AM,60,120,2.0,2,False
0042,N20/011,OP,120,120,1.0,1,False
0042,N20/013,OP,120,120,1.0,1,False
0042,N20/016,OP,120,120,1.0,1,False
0042,N20/075,OP,60,120,2.0,2,False
0042,N20/076,OP,60,120,2.0,2,False
0042,N20/089,OP,120,120,1.0,1,False
0042,N20/317,OP,60,120,2.0,2,False
0042,N20/011,PM,120,120,1.0,1,False
0042,N20/013,PM,120,120,1.0,1,False
0042,N20/016,PM,120,120,1.0,1,False
0042,N20/075,PM,120,120,1.0,1,False
0042,N20/076,PM,60,120,2.0,2,False
0042,N20/089,PM,120,120,1.0,1,False
0042,N20/317,PM,60,120,2.0,2,False
0043,N26/012,AM,88,88,1.0,1,False
0043,N26/074,AM,88,88,1.0,1,False
0043,N26/150,AM,88,88,1.0,1,False
0043,N26/151,AM,88,88,1.0,1,False
0043,N26/012,OP,72,72,1.0,1,False
0043,N26/074,OP,72,72,1.0,1,False
0043,N26/150,OP,36,72,2.0,2,False
0043,N26/151,OP,36,72,2.0,2,False
0043,N26/012,PM,80,80,1.0,1,False
0043,N26/074,PM,80,80,1.0,1,False
0043,N26/150,PM,80,80,1.0,1,False
0043,N26/151,PM,80,80,1.0,1,False
0044,N20/009,AM,112,112,1.0,1,False
0044,N20/028,AM,112,112,1.0,1,False
0044,N20/030,AM,112,112,1.0,1,False
0044,N20/157,AM,112,112,1.0,1,False
0044,N20/009,OP,112,112,1.0,1,False
0044,N20/028,OP,112,112,1.0,1,False
0044,N20/030,OP,112,112,1.0,1,False
0044,N20/157,OP,112,112,1.0,1,False
0044,N20/009,PM,112,112,1.0,1,False
0044,N20/028,PM,112,112,1.0,1,False
0044,N20/030,PM,112,112,1.0,1,False
0044,N20/157,PM,112,112,1.0,1,False
0045,N02/040,AM,104,104,1.0,1,False
0045,N02/128,AM,104,104,1.0,1,False
0045,N02/129,AM,120,104,0.8666666666666667,1,True
0045,N02/130,AM,104,104,1.0,1,False
0045,N02/131,AM,104,104,1.0,1,False
0045,N02/132,AM,52,104,2.0,2,False
0045,N02/133,AM,52,104,2.0,2,False
0045,N02/134,AM,52,104,2.0,2,False
0045,N02/040,OP,80,80,1.0,1,False
0045,N02/128,OP,80,80,1.0,1,False
0045,N02/129,OP,120,80,0.6666666666666666,1,True
0045,N02/130,OP,80,80,1.0,1,False
0045,N02/131,OP,80,80,1.0,1,False
0045,N02/132,OP,40,80,2.0,2,False
0045,N02/133,OP,40,80,2.0,2,False
0045,N02/134,OP,40,80,2.0,2,False
0045,N02/040,PM,80,80,1.0,1,False
0045,N02/128,PM,80,80,1.0,1,False
0045,N02/129,PM,120,80,0.6666666666666666,1,True
0045,N02/130,PM,80,80,1.0,1,False
